5a8ec5a28cbad90032a23295,https://www.tokopedia.com/anursyam/stop-kontak-ib-engkel-saklar-lampu-on-off-vyba?trkid=f%3DCa990L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D15_ob%3D5_q%3D_po%3D27_catid%3D1031,22.0,2.0
5a9373baf97c5d4771156a4e,https://www.tokopedia.com/parts-shop/resistor-2-watt-2w-068-36-47-82-10-ohm?trkid=f%3DCa636L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D11_ob%3D5_q%3D_po%3D21_catid%3D636,22.0,2.0
5aa4950eb8a9f72d89fe0730,https://www.tokopedia.com/thepremierevape/sony-vtc4-authentic-sony-vtc-4-battery-18650?trkid=f%3DCa50L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D27_ob%3D5_q%3D_po%3D43_catid%3D573,22.0,2.0
5a98ee39ae1f94092ea0b568,https://www.tokopedia.com/arttechno/esp-8266-esp8266-serial-wifi-wireless-module-arduino?trkid=f%3DCa636L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D8_ob%3D5_q%3D_po%3D34_catid%3D636,22.0,2.0
5a9178ed35d6d31ce0504294,https://www.tokopedia.com/s3-satriasecure/adaptor-1a-12v-untuk-cctv-dan-lainnya-12v1a?trkid=f%3DCa548L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D4_ob%3D5_q%3D_po%3D15_catid%3D555,22.0,2.0
5a913f5ab8a9f775ecb08dc5,https://www.tokopedia.com/wooglobals/antena-dalam-pf-digital-hd-14-indoor-digital-antenna?trkid=f%3DCa655L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D8_ob%3D5_q%3D_po%3D49_catid%3D661,22.0,2.0
5aa5aa998cbad9208f51eeab,https://www.tokopedia.com/supergrosir88/headset-bluetooth-lg-tone-sport-hbs-730-lg-tone-hbs-730-hbs-730?trkid=f%3DCa25L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D53_ob%3D5_q%3D_po%3D9_catid%3D563,22.0,2.0
5a98adb2b8a9f7024a279574,https://www.tokopedia.com/parts-shop/10uf-50v-elcoelko-electrolytic-capasitorkapasitor-1?trkid=f%3DCa636L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D7_ob%3D5_q%3D_po%3D3_catid%3D636,22.0,2.0
5a98b4a4b8a9f7024a27957d,https://www.tokopedia.com/arttechno/arduino-promini-atmega-328p-5v16mhz?trkid=f%3DCa636L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D7_ob%3D5_q%3D_po%3D12_catid%3D636,22.0,2.0
5aa5fdb5b8a9f708621eacdc,https://www.tokopedia.com/mitra-abadi/hpl-3w-epistar-cool-white-45x45-10000-12000k-300-600-ma?trkid=f%3DCa989L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D34_ob%3D5_q%3D_po%3D33_catid%3D1030,22.0,2.0
5aa111088cbad9749ea81b6f,https://www.tokopedia.com/steventantra/dvd-portable-10inch-tori-tpd-901-usbmmcntsc-paltft-colortv-tuner?trkid=f%3DCa27L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D4_ob%3D5_q%3D_po%3D23_catid%3D568,22.0,2.0
5a918daab8a9f7416b4dc68b,https://www.tokopedia.com/mawarkembar0101/bohlam-kabel-7w-lampu-usb-kabel-7-watt?trkid=f%3DCa989L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D28_ob%3D5_q%3D_po%3D39_catid%3D1024,22.0,2.0
5aaf42158cbad978029e596d,https://www.tokopedia.com/bropong/liquid-mocchi-4mg-60ml-lab51-liquid-new-mocchi-berry-berry-mochi-jrx?trkid=f%3DCa2090L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Ddirectory_page%3D53_ob%3D5_q%3D_po%3D34_catid%3D2096,22.0,2.0
